timestamp,rule_id,rule_level,rule_description,agent_name,agent_ip,src_ip,dst_ip,protocol,full_log
2026-06-24T08:58:48.875+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:48 install liblapack3:amd64 <none> 3.12.0-3build1.1
2026-06-24T08:58:50.241+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:48 install liblbfgsb0:amd64 <none> 3.0+dfsg.4-1build1
2026-06-24T08:58:50.242+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:49 install libqhull-r8.0:amd64 <none> 2020.2-6build1
2026-06-24T08:58:50.242+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:48 install liblcms2-2:amd64 <none> 2.14-2ubuntu0.1
2026-06-24T08:58:50.260+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:49 install libraqm0:amd64 <none> 0.10.1-1build1
2026-06-24T08:58:50.260+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:49 install libwebpmux3:amd64 <none> 1.3.2-0.4build3
2026-06-24T08:58:50.260+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:49 install libwebpdemux2:amd64 <none> 1.3.2-0.4build3
2026-06-24T08:58:50.280+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:49 install manpages-dev:all <none> 6.7-2
2026-06-24T08:58:50.281+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-appdirs:all <none> 1.4.4-4
2026-06-24T08:58:50.281+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:49 install python-matplotlib-data:all <none> 3.6.3-1ubuntu5
2026-06-24T08:58:50.308+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-soupsieve:all <none> 2.5-1
2026-06-24T08:58:50.308+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-brotli:amd64 <none> 1.1.0-2build2
2026-06-24T08:58:50.838+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-bs4:all <none> 4.12.3-1
2026-06-24T08:58:50.971+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-contourpy:amd64 <none> 1.0.7-2build1
2026-06-24T08:58:50.971+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-numpy:amd64 <none> 1:1.26.4+ds-6ubuntu1
2026-06-24T08:58:52.245+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-cycler:all <none> 0.11.0-2
2026-06-24T08:58:52.245+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:50 install python3-scipy:amd64 <none> 1.11.4-6build1
2026-06-24T08:58:52.246+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:51 install python3-ufolib2:all <none> 0.16.0+dfsg1-1
2026-06-24T08:58:52.310+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:51 install python3-fs:all <none> 2.4.16-3
2026-06-24T08:58:52.310+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install python3-lz4:amd64 <none> 4.0.2+dfsg-1build4
2026-06-24T08:58:52.310+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install python3-lxml:amd64 <none> 5.2.1-1
2026-06-24T08:58:52.841+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install python3-unicodedata2:amd64 <none> 15.1.0+ds-1build1
2026-06-24T08:58:52.925+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install unicode-data:all <none> 15.1.0-1
2026-06-24T08:58:52.925+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install python3-fonttools:amd64 <none> 4.46.0-1build2
2026-06-24T08:58:54.253+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install python3-webencodings:all <none> 0.5.1-5
2026-06-24T08:58:54.253+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:52 install python3-html5lib:all <none> 1.1-6
2026-06-24T08:58:54.253+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-kiwisolver:amd64 <none> 1.4.4-2build1
2026-06-24T08:58:54.272+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-pil:amd64 <none> 10.2.0-1ubuntu1.2
2026-06-24T08:58:54.272+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-tk:amd64 <none> 3.12.3-0ubuntu1
2026-06-24T08:58:54.272+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install libopenjp2-7:amd64 <none> 2.5.0-2ubuntu0.5
2026-06-24T08:58:54.297+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-matplotlib:amd64 <none> 3.6.3-1ubuntu5
2026-06-24T08:58:54.298+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-pil.imagetk:amd64 <none> 10.2.0-1ubuntu1.2
2026-06-24T08:58:54.298+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-olefile:all <none> 0.46-3
2026-06-24T08:58:54.318+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:53 install python3-scapy:all <none> 2.5.0+dfsg-2ubuntu1
2026-06-24T08:58:54.318+0000,2901,3,New dpkg (Debian Package) requested to install.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 install python3-cssselect:all <none> 1.2.0-2
2026-06-24T08:58:54.862+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured javascript-common:all 11+nmu1
2026-06-24T08:58:54.862+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed javascript-common:all 11+nmu1
2026-06-24T08:58:54.862+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed libgraphite2-3:amd64 1.3.14-2ubuntu0.24.04.1
2026-06-24T08:58:54.862+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured libgraphite2-3:amd64 1.3.14-2ubuntu0.24.04.1
2026-06-24T08:58:54.880+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed liblcms2-2:amd64 2.14-2ubuntu0.1
2026-06-24T08:58:54.880+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured liblcms2-2:amd64 2.14-2ubuntu0.1
2026-06-24T08:58:54.880+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured libsharpyuv0:amd64 1.3.2-0.4build3
2026-06-24T08:58:54.880+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed libsharpyuv0:amd64 1.3.2-0.4build3
2026-06-24T08:58:54.901+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured libaom3:amd64 3.8.2-2ubuntu0.1
2026-06-24T08:58:54.901+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured manpages-dev:all 6.7-2
2026-06-24T08:58:54.901+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed libaom3:amd64 3.8.2-2ubuntu0.1
2026-06-24T08:58:54.901+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed manpages-dev:all 6.7-2
2026-06-24T08:58:54.902+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed python3-pure-eval:all 0.2.2-1
2026-06-24T08:58:54.902+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured python3-pure-eval:all 0.2.2-1
2026-06-24T08:58:54.920+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured liblerc4:amd64 4.0.0+ds-4ubuntu2
2026-06-24T08:58:54.920+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured libxpm4:amd64 1:3.5.17-1build2
2026-06-24T08:58:54.920+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed libxpm4:amd64 1:3.5.17-1build2
2026-06-24T08:58:54.920+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed liblerc4:amd64 4.0.0+ds-4ubuntu2
2026-06-24T08:58:54.927+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed libxrender1:amd64 1:0.9.10-1.1build1
2026-06-24T08:58:54.927+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured libxrender1:amd64 1:0.9.10-1.1build1
2026-06-24T08:58:55.011+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured python3-parso:all 0.8.3-1
2026-06-24T08:58:55.011+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed python3-parso:all 0.8.3-1
2026-06-24T08:58:56.252+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed python3-asttokens:all 2.4.1-1
2026-06-24T08:58:56.253+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status installed python3-lz4:amd64 4.0.2+dfsg-1build4
2026-06-24T08:58:56.253+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured python3-lz4:amd64 4.0.2+dfsg-1build4
2026-06-24T08:58:56.252+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:54 status half-configured python3-asttokens:all 2.4.1-1
2026-06-24T08:58:56.272+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status half-configured python3-unicodedata2:amd64 15.1.0+ds-1build1
2026-06-24T08:58:56.272+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed python3-unicodedata2:amd64 15.1.0+ds-1build1
2026-06-24T08:58:56.272+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status half-configured fonts-lyx:all 2.4.0~RC3-1build4
2026-06-24T08:58:56.272+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed fonts-lyx:all 2.4.0~RC3-1build4
2026-06-24T08:58:56.272+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status half-configured python3-olefile:all 0.46-3
2026-06-24T08:58:56.290+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed python3-olefile:all 0.46-3
2026-06-24T08:58:56.291+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status half-configured binutils-common:amd64 2.42-4ubuntu2.10
2026-06-24T08:58:56.291+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed binutils-common:amd64 2.42-4ubuntu2.10
2026-06-24T08:58:56.291+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status half-configured x11-common:all 1:7.7+23ubuntu3
2026-06-24T08:58:56.291+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed x11-common:all 1:7.7+23ubuntu3
2026-06-24T08:58:56.316+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status half-configured isympy-common:all 1.12-7
2026-06-24T08:58:56.316+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:55 status installed isympy-common:all 1.12-7
2026-06-24T08:58:56.316+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libdeflate0:amd64 1.19-1build1.1
2026-06-24T08:58:56.316+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libdeflate0:amd64 1.19-1build1.1
2026-06-24T08:58:56.317+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured linux-libc-dev:amd64 6.8.0-124.124
2026-06-24T08:58:56.336+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed linux-libc-dev:amd64 6.8.0-124.124
2026-06-24T08:58:56.337+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libctf-nobfd0:amd64 2.42-4ubuntu2.10
2026-06-24T08:58:56.337+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libqhull-r8.0:amd64 2020.2-6build1
2026-06-24T08:58:56.337+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libctf-nobfd0:amd64 2.42-4ubuntu2.10
2026-06-24T08:58:56.337+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libqhull-r8.0:amd64 2020.2-6build1
2026-06-24T08:58:56.356+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libgomp1:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:56.356+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libjbig0:amd64 2.1-6.1ubuntu2
2026-06-24T08:58:56.357+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libjbig0:amd64 2.1-6.1ubuntu2
2026-06-24T08:58:56.357+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libgomp1:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:56.400+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured python3-webencodings:all 0.5.1-5
2026-06-24T08:58:56.844+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed python3-webencodings:all 0.5.1-5
2026-06-24T08:58:56.864+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libsframe1:amd64 2.42-4ubuntu2.10
2026-06-24T08:58:56.864+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libsframe1:amd64 2.42-4ubuntu2.10
2026-06-24T08:58:56.864+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed unicode-data:all 15.1.0-1
2026-06-24T08:58:56.864+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured unicode-data:all 15.1.0-1
2026-06-24T08:58:56.884+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured python3-decorator:all 5.1.1-5
2026-06-24T08:58:56.884+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed python3-decorator:all 5.1.1-5
2026-06-24T08:58:56.884+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libblas3:amd64 3.12.0-3build1.1
2026-06-24T08:58:56.884+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libblas3:amd64 3.12.0-3build1.1
2026-06-24T08:58:56.885+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured rpcsvc-proto:amd64 1.4.2-0ubuntu7
2026-06-24T08:58:56.904+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed rpcsvc-proto:amd64 1.4.2-0ubuntu7
2026-06-24T08:58:56.905+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured gcc-13-base:amd64 13.3.0-6ubuntu2~24.04.1
2026-06-24T08:58:56.905+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed gcc-13-base:amd64 13.3.0-6ubuntu2~24.04.1
2026-06-24T08:58:56.905+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured python3-wcwidth:all 0.2.5+dfsg1-1.1ubuntu1
2026-06-24T08:58:56.905+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed python3-wcwidth:all 0.2.5+dfsg1-1.1ubuntu1
2026-06-24T08:58:56.928+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured python3-typeshed:all 0.0~git20231111.6764465-3
2026-06-24T08:58:56.928+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed python3-typeshed:all 0.0~git20231111.6764465-3
2026-06-24T08:58:56.929+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured python3-executing:all 2.0.1-0.1
2026-06-24T08:58:58.235+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed python3-executing:all 2.0.1-0.1
2026-06-24T08:58:58.254+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed python3-brotli:amd64 1.1.0-2build2
2026-06-24T08:58:58.254+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured libquadmath0:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.254+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status installed libquadmath0:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.254+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:56 status half-configured python3-brotli:amd64 1.1.0-2build2
2026-06-24T08:58:58.272+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured python3-cycler:all 0.11.0-2
2026-06-24T08:58:58.273+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libimagequant0:amd64 2.18.0-1build1
2026-06-24T08:58:58.273+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed python3-cycler:all 0.11.0-2
2026-06-24T08:58:58.273+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libimagequant0:amd64 2.18.0-1build1
2026-06-24T08:58:58.291+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured fonts-dejavu-mono:all 2.37-8
2026-06-24T08:58:58.291+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed fonts-dejavu-mono:all 2.37-8
2026-06-24T08:58:58.291+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed python3-kiwisolver:amd64 1.4.4-2build1
2026-06-24T08:58:58.291+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured python3-kiwisolver:amd64 1.4.4-2build1
2026-06-24T08:58:58.291+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libmpc3:amd64 1.3.1-1build1.1
2026-06-24T08:58:58.312+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libmpc3:amd64 1.3.1-1build1.1
2026-06-24T08:58:58.312+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libatomic1:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.312+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libatomic1:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.312+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed fonts-dejavu-core:all 2.37-8
2026-06-24T08:58:58.312+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured fonts-dejavu-core:all 2.37-8
2026-06-24T08:58:58.318+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2026-06-24T08:58:58.318+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libjpeg-turbo8:amd64 2.1.5-2ubuntu2
2026-06-24T08:58:58.339+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured python3-html5lib:all 1.1-6
2026-06-24T08:58:58.340+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libgfortran5:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.340+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libgfortran5:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.340+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed python3-html5lib:all 1.1-6
2026-06-24T08:58:58.402+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libwebp7:amd64 1.3.2-0.4build3
2026-06-24T08:58:58.402+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libwebp7:amd64 1.3.2-0.4build3
2026-06-24T08:58:58.402+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured libubsan1:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.402+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status installed libubsan1:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:58:58.403+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:57 status half-configured python3-scapy:all 2.5.0+dfsg-2ubuntu1
2026-06-24T08:58:58.849+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:58 status installed python3-scapy:all 2.5.0+dfsg-2ubuntu1
2026-06-24T08:59:00.254+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:58 status half-configured libhwasan0:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:59:00.254+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:58 status half-configured python3-lxml:amd64 5.2.1-1
2026-06-24T08:59:00.254+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:58 status installed python3-lxml:amd64 5.2.1-1
2026-06-24T08:59:00.254+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:58 status installed libhwasan0:amd64 14.2.0-4ubuntu2~24.04.1
2026-06-24T08:59:00.272+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:59 status half-configured libcrypt-dev:amd64 1:4.4.36-4build1
2026-06-24T08:59:00.272+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:59 status installed libcrypt-dev:amd64 1:4.4.36-4build1
2026-06-24T08:59:00.273+0000,2904,7,Dpkg (Debian Package) half configured.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:59 status half-configured python3-traitlets:all 5.5.0-2
2026-06-24T08:59:00.273+0000,2902,7,New dpkg (Debian Package) installed.,raya-agent,10.0.0.4,,,,2026-06-24 08:58:59 status installed python3-traitlets:all 5.5.0-2
